,url,name,price,rating,reviewerCount,description,asin,manufacturer
27,https://www.amazon.in/Half-Moon-Backpack-Compartment-Reflective/dp/B0BJ32LQ6X/ref=sr_1_33?crid=2M096C61O4MLT&keywords=bags&qid=1675355289&sprefix=ba%2Caps%2C283&sr=8-33,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,"2,126","SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort
COMFORT WITH QUALITY: This Backpack has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. It also comes with a Rain cover so that you can travel during rainy season without any problem. This backpack be used by everyone be it men? , women? , boys , girls.
SMART & TRENDY LOOKS: This Large rucksack bag is smart, trendy and stylish in looks. The multipurpose rucksack bacpack looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack.
ENDURING & LONG LASTING: This trekking backpack bag is made up of highly durable material, which makes it suitable for all weather conditions including heavy rains and extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself.;Age Range Description: Adult; Pocket Description: Utility Pocket; Style Name: Casual
OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc
",B0BJ32LQ6X,Amazing Bags
28,https://www.amazon.in/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&qid=1675355289&sprefix=ba%2Caps%2C283&sr=8-34,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment",839,4.2,"7,579","Large sized black and grey colour trekking rucksack for men and women for travel use as well as for trendy college and school students. Huge compartment size that can fit upto several pairs of clothes with ease with separate pocket for shoesMultiple pockets for other accessories and water bottle
External clips to hold a yoga mat on the backside available with this rucksack. Also available on both sides of the rucksack are additional clips which can be used to carry camera stands as well as other climbing equipments
The rucksack features a sleek and ergonomic design with a balanced weight distribution through its shoulder straps and waist strapsThis makes this product a suitable alternative to bulky and unsightly rucksacksThe compact design of this trekking bag helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease
Capacity: 55 L ; weight: 700 grams; dimensions: 35 cms x 25 cms x 65 cms (LxWxH); 1 Year manufacturer warranty against defects; Lining Description: Polyester; Special Features: Back Padding; Pocket Description: Utility Pocket; Style Name: Rucksack Backpacks; Closure Type: Zipper; Age Range Description: Adult; Color Name: Black Grey
Water Resistance Level: Water Resistant; Warranty Description: 1 Year Manufacturer Warranty Against Defects Only
",B07YDGQQN5,"Fur Jaden, Fur Jaden 3-C, Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002, 8080888028"
29,https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1675355289&sprefix=ba%2Caps%2C283&sr=8-35,Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,798,4.1,911,"Laptop bag fits upto 17.3 inch laptop
",B098QFF5TJ,"Wesley, Longani Trading Company, F-82, Sector-1, Bawana Industrial Area, Delhi-110039. Ph-9560940507"
30,https://www.amazon.in/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZZ57FT/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1675355289&sprefix=ba%2Caps%2C283&sr=8-36,"LuvLap Baby Breast Milk Storage Bags (Pack of 25), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",308,4.3,516,"HYGIENICALLY PRE-SEALED : LuvLap Breast Milk Storage Bags have been hygienically pre-sealed and are leak proof. Can store, freeze and protect precious breastmilk
DURABLE DOUBLE-LAYER MATERIAL : This breastmilk storage bags made of durable double-layer material and built-in double zipper seal. It is Presterilized, free of BPA
SELF-STANDING DESIGN : The bags are self-standing. Provides enough space to write the details on its surface, allowing you to document the date and information about storage
SAFE & CONVENIENT : The bags lay flat, saves space. Designed for your safe and instant usage
Resistant to low temperature and high temperature. It can withstand minus 20 degrees to high temperature 120 degrees
",B099ZZ57FT,"Universal Corporation Limited, Universal corporation ltd , ningbo, china"
31,https://www.amazon.in/Wesley-Waterproof-Backpack-Business-Dimensions/dp/B0BMQ4D59H/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1675355292&sprefix=ba%2Caps%2C283&sr=8-35,Wesley Ignite Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18.5 inches) (Compatible with 39.62cm(15.6inch laptop),599,5.0,3,"Capacity design: Can hold laptops of 15.6 inches and below. A main spacious packing room, and there are multiple pockets, pen pockets and compartments for small items at the front to keep your items organized and easier to find. An anti-theft pocket located inside the bag keeps your passport, wallet, phone and other valuable items safe and handy
Durable & comfortable: This classic college backpack is made of water-resistant, sturdy and tear-resistant oxford material, with double metal zippers. Comfortable airflow back design with thick but soft multi-panel ventilated padding gives you maximum back support. Lightweight structure and ergonomically shaped shoulder straps with two ""S"" adjustable breathable padding make carrying easy and comfortable
Function& Safe: External dimensions: A luggage strap allows backpack fit on luggage/suitcase, slide over the luggage upright handle tube for easier carrying. Internal shockproof belt for fastening your laptop and iPad, preventing them from sliding and bumping. With a hidden anti theft pocket inside the bag protect your valuable items from thieves. Well made for international airplane travel and day trip
Ideal Gift: This fashionable laptop backpack can be a great companion for travel, business, everyday use and outdoor activities. Also, a perfect college high school student backpack for boys, girls, teens. Practical gifts for teens, boys, girls, friends, mother, father, her or him.
",B0BMQ4D59H,Wesley
32,https://www.amazon.in/Dell-Pro-Slim-Backpack-15/dp/B07PMQTB6T/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1675355292&sprefix=ba%2Caps%2C283&sr=8-36,"Dell Pro Slim Backpack 15 - PO1520PS - Fits Most laptops up to 38.1 cm (15 inches, Black)","1,599",4.4,373,"Lightweight and comfortable to carry
All your everyday essentials at your fingertips
Dependable everyday companion
",B07PMQTB6T,Dell
33,https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1675355292&sprefix=ba%2Caps%2C283&sr=8-37,"WILDHORN 31L Laptop Backpack for Men / Women I Fits upto 15.6"" Laptop I Waterproof I Travel / Business / College Bookbags",599,4.1,703,"?LOTS OF STORAGE SPACE&POCKETS- This travel backpack design with multi independent pockets for large storage and organization for small items. 2 spacious main multi compartments with many hidden pockets can accommodate lots of stuffs like college supplies, travel accessories, clothes, stationery, notebook, Mesh pockets at side for water bottle and compact umbrella make your items organized and easier to find.Ideal book bag backpack for high school boys perfectly.
?DIMENSION & DURABLE MATERIAL - Size of extra large backpack:18.89 x 12.0 x 2.99 (inches), perfect to throw under your seat on an airplane when you are traveling or on business trip.Separate padded laptop compartment fits most 15.5 inch laptop /Ipad/Computer.The business computer backpack made from high quality polyester fabric shockproof with high density nylon lining for better TEAR & WATER RESISTANT and heavy duty backpack.
?MULTIPURPOSE - At checkpoint, unfolds the travel backpack freely 90-180 degrees making you quickly through the airport security and keep items tidy, exclusive designed for airplane travel. The big backpack is perfect for indoor/outdoor activities. Served as a durable laptop backpack, large school backpack for Teen Boys/Girls, large laptop bag or spacious college backpack. Perfect travel gifts for men women who like international travel, camping, hiking and overnight trip.
?SECURE& SAFE - Durable Metal Zippers,protects wallet and other items inside from thief and offers a private space.So you never have to worry about someone stealing your laptop, ipad, business file, homework and anything value, keep you a nice peace of mind. Durable metal zippers close and open smoothly, ensure a secure and long-lasting usage everyday or weekend.;Age Range Description: Adult; Pocket Description: Utility Pocket; Pattern Name: Solid; Style Name: Classic
?BREATHABLE & COMFORTABLE - Padded and breathable mesh back panel of this Backpack design help for the air convection, ventilation and heat elimination. Comfortable wide breathable mesh shoulder straps with plentiful sponge pad help relieve the stress from your shoulder. Both sides of the shoulder strap with design, can hang sunglasses and other small pendants.Premium bookbags for men also school backpack for teen boys. And it is a Ideal gifts for men women.
",B09QL66G55,"WildHorn, ADL International, 61 B/H G.J. Khan Road, kolkata-700039, Contact: +91 9051643604"
34,https://www.amazon.in/Red-Lemon-Backpack-Multifunctional-Charcoal/dp/B0BGSV19KZ/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1675355292&sprefix=ba%2Caps%2C283&sr=8-38,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"1,899",4.4,425,"PREMIUM MATERIAL: This multifunctional bag is made of quality Water Repellent polyester material in black color to protect your goods from water. For the inner lining, soft feel premium polyester is used. The hardware such as strengthened hooks, zippers and buckles used are wear resistant, smooth, and durable.
LARGE CAPACITY : Comes with 2 compartments with one separate cushioned laptop sleeve to hold 15. 6 inch Laptop. Additional front zipper pockets with an organiser to store magazine, pens, key,music, cosmetic, pen, charger, powerbank, cable etc. Side pockets for water bottles,umbrella. Back hidden anti theft pocket can hold your wallet,phone,etc
TROLLEY STRAP & CONVENIENCE : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Comfortable airflow back ergonomics design with soft padding, gives you maximum back support. Breathable and adjustable shoulder straps relieve the stress of shoulder. Foam padded top handle for a long time carry on.
ONE YEAR WARRANTY: 1-year warranty on this bag against any manufacturing defects. Just keep your documents safe. Contact Red Lemon for any issues regarding the product and a resolution will be provided.; Lining texture: polyester
Pattern Name: Solid; Special Features: Laptop Compartment; Age Range Description: Adult
",B0BGSV19KZ,
35,https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1675355292&sprefix=ba%2Caps%2C283&sr=8-40,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",689,3.9,"2,688","Care Instructions: Wipe with Damp Cloth
Number Lock: This Fur Jaden Anti Theft laptop backpack comes equipped with a Number Lock. This helps keep your laptop and other belongings safe when you need to leave your bag unattended in a public space. The number lock sequence can be changed and customised by your directly.
USB Charging Port: Now charge your devices on the go with your new Fur Jaden backpack without the hassle of carrying a bulk power bank in your pocket/ hand at all times.
Ergonomic Design: This backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.
Dimension: 42 CM (L) x 30 CM (W) x 18 CM (D). Storage Capacity: 25L. Weight: 600 Grams; Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects
Age Range Description: Adult; Closure Type: Zipper; Lining Description: Polyester
",B09VTDMRY7,"FUR JADEN, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002"
36,https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1675355292&sprefix=ba%2Caps%2C283&sr=8-41,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,"1,039",4.4,"5,328","Outer material: synthetic, color: brown
Waterproof
Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)
Number of compartments: 2
Laptop compatibility: yes, laptop size: 16strap type: adjustable
Anti theft waterproof bag with anti sweat fabric on back and shoulder straps
USB and headphone cable slot
",B07G4F6XFH,"Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366"
37,https://www.amazon.in/Nivia-5183-Polyester-Duffle-Medium/dp/B071KNXQ7Y/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1675355292&sprefix=ba%2Caps%2C283&sr=8-42,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Black),529,4.2,"3,669","Highly water-resistant finish to save inner items from water splashes
Separate shoe pocket ensures your sneakers separated from your day outfit
adjustable shoulder strap
Main compartment with double zip closure
Large pocket for laundry or shoes & internal slip pockets for organization
",B071KNXQ7Y,"Freewill Sports Private Limited, Freewill Sports Pvt Ltd. - 391 Leather Complex Kapurthala Road Jalandhar,144021 (Punjab) Contact No. - 0181-5057000,5099000"
38,https://www.amazon.in/Capacity-Cosmetic-Portable-Cosmetics-Organizer/dp/B0BR123Z9J/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1675355292&sprefix=ba%2Caps%2C283&sr=8-45,"ZANIC'S Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer Bags (Pink)",749,4.4,26,"♥ Makeup bag Open flat for easy access: The flat makeup bag has a large opening design for quick access to items, making it a must-have bag for travel, not only it is durable but also exquisite workmanship;
♥ Large capacity and Clear compartments: The cosmetic bag can hold many small items, such as various makeup brushes, lipsticks, small eye shadow trays, cosmetics, etc. There are 3 pockets and 2 compartments inside the cosmetic bag, which can be sorted and stored so that your Life is more orderly;
♥ Waterproof and wipeable: The make up bag is not only waterproof on the outside, can be wiped quickly, and stain-resistant, but also the inside of the make up bag is waterproof, can be wiped quickly, and stain-resistant. If lotion is poured on it, just wipe it off with a paper towel. Keep your makeup bag clean and flawless forever;
♥ Multifunctional storage bag: Our makeup organizer bag can be used as a cosmetic bag, a toiletry bag, a pencil bag, and a daily storage bag; it can be used by any people and can store various small items in all aspects;
♥ Perfect gift :Show your appreciation to your friend, wife, girlfriend, mother. This fashion portable bag is a thoughtful gift to women who are driven to looking good.It would be a great gift for women and girls,Mother's day /woman day/Birthday/Christmas Gift.
",,
